ID	XCOORD	YCOORD	AREA	TAZID	BLOCKID
10589	1726905.14244000000	760464.69279700000	247275.23675900000	14799121	471470806042023
10590	1730614.14188000000	762107.54950900000	19980.16385600000	14799121	471470806042012
10591	1731623.57272000000	760999.44336900000	5177.27553887000	14799121	471470806042016
10592	1731894.39759000000	761922.29836500000	406571.19956800000	14799121	471470806042018
10593	1735596.58487000000	758516.92072900000	339187.23643600000	14799129	471470806061025
10594	1736614.90963000000	757369.81448000000	1530428.82937000000	14799129	471470806061043
10595	1737637.75812000000	755975.26784400000	3008.88914531000	14799129	471470806061045
10596	1738351.00810000000	755301.65309000000	169984.63045000000	14799129	471470806061039
10597	1734428.96847000000	760139.14546600000	156339.70593800000	14799129	471470806061022
10598	1736166.13418000000	758577.86459700000	500142.17427800000	14799129	471470806061026
10599	1738475.80508000000	756252.92613200000	458673.05857000000	14799129	471470806061040
10600	1738646.14987000000	756669.41311200000	362960.69957500000	14799129	471470806061047
10601	1738844.85248000000	758045.36736700000	216272.23721400000	14799129	471470806061029
10602	1739167.07185000000	755684.25259100000	901763.82077600000	14799129	471470806061048
10603	1737701.08610000000	756039.74892800000	38629.55016410000	14799129	471470806061042
10604	1734747.83180000000	759416.30292900000	861537.15369800000	14799129	471470806061023
10605	1738966.14355000000	757648.39584600000	181638.60681300000	14799129	471470806061031
10606	1738163.05481000000	755782.18931700000	1382151.71675000000	14799129	471470806061038
10607	1739119.66728000000	757402.58225600000	1094538.82095000000	14799129	471470806061030
10608	1738236.36350000000	757443.19746800000	867870.43879200000	14799129	471470806061027
10609	1738057.94088000000	757679.25935200000	357091.22716100000	14799129	471470806061028
10610	1736992.28630000000	758441.38691200000	3246359.62942000000	14799129	471470806061024
10611	1738006.68336000000	755548.63591500000	158979.15795700000	14799129	471470806061041
10612	1733635.07524000000	766738.17827700000	224164.43128700000	14799125	471470806052005
10613	1730329.24524000000	767748.83614000000	343945.38102400000	14799125	471470806052011
10614	1731252.00227000000	765130.19043800000	708784.19753200000	14799125	471470806052012
10615	1731016.51474000000	767726.25338000000	1712577.73814000000	14799125	471470806052008
10616	1731838.29093000000	764349.11507000000	525497.19208200000	14799125	471470806052016
10617	1731264.90014000000	765990.81517700000	453504.45020100000	14799125	471470806052014
10618	1732355.24603000000	767841.97777600000	317129.11168000000	14799125	471470806052006
10619	1730926.55288000000	767529.63479000000	91946.42128340000	14799125	471470806052009
10620	1732096.54922000000	767558.82762700000	579628.89412700000	14799125	471470806052007
10621	1731355.31111000000	765248.16542800000	110584.48570600000	14799125	471470806052013
10622	1732708.85088000000	766556.01975300000	3720084.37431000000	14799125	471470806052018
10623	1732705.56159000000	764218.05966800000	720750.19684800000	14799125	471470806052021
10624	1732321.01183000000	763814.52994300000	156670.30349200000	14799125	471470806052023
10625	1732504.20913000000	765085.12501600000	221025.63564600000	14799125	471470806052019
10626	1731881.51698000000	763634.38375400000	55446.77328310000	14799125	471470806052015
10627	1730345.37237000000	768005.60732000000	129242.75985300000	14799125	471470806052010
10628	1731555.11618000000	766113.69037500000	516521.56123000000	14799125	471470806052025
10629	1732213.17572000000	764211.55395200000	67145.33365840000	14799125	471470806052022
10630	1731965.01303000000	764810.96213400000	295517.86963900000	14799125	471470806052017
10631	1731706.38493000000	763568.88385600000	130671.35873600000	14799125	471470806052024
10632	1732249.89851000000	767116.19457900000	461475.37921800000	14799125	471470806052020
10633	1736875.73769000000	766273.81132400000	90812.88699680000	14799126	471470806052001
10634	1736682.16297000000	769945.46537700000	25582660.18980000000	14799126	471470806052000
10635	1734067.38094000000	769034.95309600000	242602.62251500000	14799126	471470806052004
10636	1734034.80243000000	768671.65894000000	252659.47840300000	14799126	471470806052003
10637	1733703.38519000000	768189.76971100000	7614050.53103000000	14799126	471470806052002
10638	1712734.43036000000	786763.41378000000	736337.12190800000	14799073	471470804012020
10639	1715946.33765000000	783387.35080300000	1100027.08920000000	14799073	471470804012022
10640	1712726.55693000000	788011.97273200000	229183.25465700000	14799073	471470804012014
10641	1709683.83002000000	788794.79221300000	278060.93557000000	14799073	471470804012009
10642	1712106.93376000000	787510.74524800000	1189116.08374000000	14799073	471470804012011
10643	1712737.84159000000	787204.08991500000	184717.99406400000	14799073	471470804012021
10644	1710727.02804000000	788158.14771700000	1637845.03219000000	14799073	471470804012004
10645	1714965.14217000000	785214.39380600000	17050.06210650000	14799073	471470804012018
10646	1718301.12144000000	780703.75480600000	831524.52717900000	14799073	471470804012024
10647	1713190.59307000000	787554.12255500000	443972.03453300000	14799073	471470804012015
10648	1709457.80174000000	789116.26547000000	162731.55619300000	14799073	471470804012010
10649	1711316.56400000000	787491.56582800000	137275.11304500000	14799073	471470804012025
10650	1712040.61737000000	788102.56424500000	295639.54870500000	14799073	471470804012012
10651	1714103.72255000000	786052.03448700000	3198177.28198000000	14799073	471470804012019
10652	1711717.45232000000	788118.97754700000	265257.77254900000	14799073	471470804012013
10653	1719140.35867000000	781484.73522900000	14585437.01420000000	14799081	471470804011091
10654	1724925.68989000000	784136.40148300000	17082.79292870000	14799099	471470805001045
10655	1722764.12951000000	779618.11609200000	114963.86976600000	14799099	471470805001068
10656	1726697.18203000000	782964.71510900000	294510.66331800000	14799099	471470805001048
10657	1723302.59427000000	778128.87504300000	162106.86494700000	14799099	471470805001067
10658	1723767.02872000000	777233.50276700000	105974.44607200000	14799099	471470805001073
10659	1725694.12719000000	778032.72688400000	151877.44466400000	14799099	471470805001066
10660	1725199.23396000000	779496.04165800000	16299889.44190000000	14799099	471470805001065
10661	1726641.27616000000	784387.02068900000	10117869.29830000000	14799099	471470805001041
10662	1724074.88991000000	777068.37170100000	23590.97660830000	14799099	471470805001072
10663	1724466.64071000000	782152.63725600000	1971875.69972000000	14799099	471470805001063
10664	1729819.40468000000	783734.24996000000	34318479.74620000000	14799099	471470805001064
10665	1726956.76288000000	782670.49456300000	138600.14696900000	14799099	471470805001043
10666	1726252.80615000000	783098.32401900000	687901.91503400000	14799099	471470805001042
10667	1726256.84702000000	786981.49074900000	13119432.91990000000	14799099	471470805001049
10668	1724207.46817000000	777012.22914300000	51915.36751830000	14799099	471470805001071
10669	1725276.65399000000	783265.43962100000	317453.92774300000	14799099	471470805001044
10670	1725687.09438000000	783242.27656300000	744927.42388400000	14799099	471470805001046
10671	1724197.62858000000	783791.12730700000	5429.66009169000	14799099	471470805001047
10672	1729621.08136000000	789870.49905500000	43694082.03830000000	14799100	471470805001040
10673	1727292.94105000000	800004.70262100000	251945.81754500000	14799100	471470805001006
10674	1734158.66797000000	796150.33102400000	5402522.49820000000	14799100	471470805001010
10675	1714452.34460000000	794339.55500800000	427286.39178600000	14799100	471470805001018
10676	1720925.84380000000	793992.13497300000	36843632.22180000000	14799100	471470805001012
10677	1716648.50169000000	793117.07018300000	592007.37006900000	14799100	471470805001013
10678	1716021.52998000000	792436.42301300000	43155.65254690000	14799100	471470805001021
10679	1715530.61282000000	793211.34724100000	1079646.65353000000	14799100	471470805001019
10680	1715835.93315000000	794681.63057400000	657915.63287100000	14799100	471470805001016
10681	1729425.50488000000	794364.88518400000	87972183.80150000000	14799100	471470805001007
10682	1740384.71130000000	794120.37957000000	63239034.49560000000	14799100	471470805001002
10683	1715604.82004000000	793930.81645800000	1252519.55266000000	14799100	471470805001017
10684	1742730.15246000000	799896.22147800000	8770381.83969000000	14799100	471470805001001
10685	1732066.85097000000	793805.38641100000	334606.12459500000	14799100	471470805001009
10686	1731316.82134000000	793579.21926100000	609117.01939900000	14799100	471470805001011
10687	1740359.21222000000	801235.53946000000	16702760.74470000000	14799100	471470805001000
10688	1735306.00534000000	799013.55296300000	31448625.79600000000	14799100	471470805001003
10689	1729692.29636000000	798506.02736300000	12237286.27200000000	14799100	471470805001005
10690	1733588.89421000000	794066.56170600000	5280334.75675000000	14799100	471470805001008
10691	1716453.08098000000	792665.84332100000	70932.59895760000	14799100	471470805001020
10692	1729266.64178000000	800516.42640000000	528129.14699100000	14799100	471470805001004
10693	1739751.82427000000	788489.40509500000	56969.03098170000	14799025	471470801042076
10694	1742495.47454000000	790307.53394600000	89489.29798010000	14799025	471470801042066
10695	1739579.09295000000	783188.39649000000	18340050.62120000000	14799025	471470801042073
10696	1737597.42107000000	786038.35183700000	16164215.07860000000	14799025	471470801042074
10697	1735746.49663000000	783875.14705400000	85959.51802040000	14799025	471470801042075
10698	1743643.51384000000	790353.18819600000	149555.66301100000	14799025	471470801042065
10699	1742404.90045000000	787488.78974800000	26675626.10510000000	14799025	471470801042067
10700	1747500.73221000000	779403.34606800000	10986012.24300000000	14799031	471470801042077
10701	1748125.50888000000	779785.99068400000	1002218.41784000000	14799031	471470801042078
10702	1755969.95981000000	792664.39035500000	12005477.36130000000	14799027	471470801042049
10703	1757596.32431000000	782689.99427100000	12340109.87830000000	14799027	471470801042071
10704	1757715.31904000000	785733.76313200000	65791.98354120000	14799027	471470801042063
10705	1745911.97555000000	793779.17575200000	15565570.04620000000	14799027	471470801042059
10706	1750071.86636000000	792315.89520600000	109969.94115000000	14799027	471470801042051
10707	1758053.77501000000	785328.77091400000	573627.36035800000	14799027	471470801042070
10708	1748356.72705000000	794065.53437000000	7166531.52306000000	14799027	471470801042052
10709	1756192.22256000000	785722.99429000000	1045653.81452000000	14799027	471470801042064
10710	1752229.95150000000	792562.02554700000	23385279.97780000000	14799027	471470801042050
10711	1751410.10730000000	788627.66072300000	63819914.59250000000	14799027	471470801042060
10712	1758910.37698000000	786345.20353800000	2020353.68943000000	14799027	471470801042062
10713	1758635.23025000000	790439.69306900000	5403395.70617000000	14799027	471470801042061
10714	1749577.42524000000	783322.00557000000	72882849.31680000000	14799027	471470801042072
10715	1730979.43336000000	717461.62021000000	3711102.62562000000	3799026	470370102011013
10716	1730852.23934000000	711076.96443400000	1137925.10021000000	3799026	470370102011021
10717	1736676.83756000000	711218.98149300000	339041.30903400000	3799026	470370102011038
10718	1732775.43957000000	708691.68652300000	185544.79571900000	3799026	470370102011020
10719	1735612.45616000000	712471.19942900000	8068309.27247000000	3799026	470370102011010
10720	1736256.45842000000	711202.45364800000	251918.91761800000	3799026	470370102011034
10721	1736508.56976000000	712904.22935400000	1052537.73782000000	3799026	470370102011035
10722	1733937.09996000000	719257.70935600000	1161888.25486000000	3799026	470370102011012
10723	1734285.57692000000	708450.54739700000	1053211.57340000000	3799026	470370102011018
10724	1733046.06757000000	708088.56397300000	86794.71474330000	3799026	470370102011031
10725	1733138.29103000000	708196.86922200000	92123.91413560000	3799026	470370102011019
10726	1736131.90538000000	709763.59019400000	179727.20444600000	3799026	470370102011032
10727	1729827.44176000000	714399.15894300000	216466.89264200000	3799026	470370102011014
10728	1737006.86234000000	711739.18451400000	933964.80125900000	3799026	470370102011037
10729	1733905.95849000000	714502.82909700000	57239664.84080000000	3799026	470370102011008
10730	1736375.39793000000	710550.91270800000	621144.81560100000	3799026	470370102011033
10731	1735501.72031000000	709639.35716400000	297077.06028700000	3799026	470370102011009
10732	1736656.49961000000	709684.68783900000	1430539.19218000000	3799026	470370102011011
