hhno day dow jttours phtours fhtours hdexpfac
6152394 1 2 0 0 0 78.772343
6152440 1 6 0 0 0 84.458604
6152486 1 5 0 0 0 535.977469
6152490 1 2 0 0 0 35.398008
6152615 1 5 0 0 0 154.138983
6152664 1 4 0 0 0 48.270624
6152691 1 2 0 0 0 48.270624
6152711 1 4 0 0 0 20.217977
6152731 1 3 0 0 0 23.808105
6152745 1 6 0 0 0 40.000754
6152843 1 4 0 0 0 38.996259
6152850 1 4 0 0 0 40.752751
6152876 1 4 0 0 0 27.781438
6152910 1 5 0 0 0 23.808105
6152920 1 5 0 0 0 47.323181
6152947 1 5 0 0 0 25.036661
6152972 1 6 0 0 0 30.573918
6152976 1 2 0 0 0 53.900485
6153047 1 5 0 0 0 22.10964
6153058 1 3 0 0 0 398.466981
6153114 1 3 0 0 0 42.7073
